,Name,Age,Height,Weight,Sport
6300,Rolf Amrein,43.0,179.0,78.0,Sailing
6301,Franz Albert Amrhein,29.0,,,Rugby
6302,Marwa Al-Amri,19.0,160.0,58.0,Wrestling
6303,Marwa Al-Amri,23.0,160.0,58.0,Wrestling
6304,Marwa Al-Amri,27.0,160.0,58.0,Wrestling
6305,Anand Amritraj,36.0,185.0,77.0,Tennis
6306,Vijay Amritraj,34.0,193.0,75.0,Tennis
6307,Vijay Amritraj,34.0,193.0,75.0,Tennis
6308,Juraj Amel,23.0,,,Water Polo
6309,Iryna Vitalivna Amshennikova,18.0,174.0,58.0,Swimming
6310,Iryna Vitalivna Amshennikova,18.0,174.0,58.0,Swimming
6311,Iryna Vitalivna Amshennikova,22.0,174.0,58.0,Swimming
6312,Iryna Vitalivna Amshennikova,22.0,174.0,58.0,Swimming
6313,Iryna Vitalivna Amshennikova,22.0,174.0,58.0,Swimming
6314,Mohamed Amsif,23.0,187.0,90.0,Football
6315,Heinrich Amsinck,44.0,,,Polo
6316,Gaston Marcel Amson,36.0,,,Fencing
6317,Gaston Marcel Amson,36.0,,,Fencing
6318,Gaston Marcel Amson,44.0,,,Fencing
6319,Gottlieb Amstein,21.0,,,Cycling
6320,Gottlieb Amstein,21.0,,,Cycling
6321,Ursula Amstein,20.0,172.0,58.0,Luge
6322,Arnold Amstutz,,,,Rowing
6323,Abdul Karim Ohimai Amu,23.0,185.0,77.0,Athletics
6324,Abdul Karim Ohimai Amu,23.0,185.0,77.0,Athletics
6325,Abdul Karim Ohimai Amu,26.0,185.0,77.0,Athletics
6326,Abdul Karim Ohimai Amu,26.0,185.0,77.0,Athletics
6327,Abdul Karim Ohimai Amu,30.0,185.0,77.0,Athletics
6328,"Daniel ""Dan"" Amuke",22.0,180.0,69.0,Athletics
6329,"Daniel ""Dan"" Amuke",22.0,180.0,69.0,Athletics
6330,"Erasmus Samuel A. O. ""Sam"" Amukun",19.0,169.0,64.0,Athletics
6331,"Erasmus Samuel A. O. ""Sam"" Amukun",19.0,169.0,64.0,Athletics
6332,"Erasmus Samuel A. O. ""Sam"" Amukun",19.0,169.0,64.0,Athletics
6333,"Erasmus Samuel A. O. ""Sam"" Amukun",23.0,169.0,64.0,Athletics
6334,"Erasmus Samuel A. O. ""Sam"" Amukun",23.0,169.0,64.0,Athletics
6335,Gudmund Birger Amundin,32.0,,,Rowing
6336,Gail Amundrud (-Beattie),19.0,183.0,70.0,Swimming
6337,Gail Amundrud (-Beattie),19.0,183.0,70.0,Swimming
6338,Gail Amundrud (-Beattie),19.0,183.0,70.0,Swimming
6339,Arild Eigil Amundsen,50.0,177.0,95.0,Sailing
6340,Arthur Martinius Amundsen,22.0,,,Gymnastics
6341,Arthur Martinius Amundsen,26.0,,,Gymnastics
6342,Harald Amundsen,21.0,186.0,83.0,Canoeing
6343,Harald Amundsen,25.0,186.0,83.0,Canoeing
6344,Mauritz Amundsen,32.0,,,Shooting
6345,Mauritz Amundsen,32.0,,,Shooting
6346,Mauritz Amundsen,44.0,,,Shooting
6347,Mauritz Amundsen,48.0,,,Shooting
6348,Mauritz Amundsen,48.0,,,Shooting
6349,Mauritz Amundsen,48.0,,,Shooting
6350,Steinar Amundsen,23.0,195.0,88.0,Canoeing
6351,Steinar Amundsen,27.0,195.0,88.0,Canoeing
6352,Tom Amundsen,29.0,190.0,85.0,Rowing
6353,Tom Amundsen,33.0,190.0,85.0,Rowing
6354,Emmanuel Amunike,25.0,176.0,70.0,Football
6355,Oluwatobiloba Ayomide Amusan,19.0,,55.0,Athletics
6356,Stanley Amuzie,20.0,171.0,85.0,Football
6357,Mohamed Amyn,28.0,168.0,53.0,Athletics
6358,"Francis ""Frank"" Amyot",31.0,188.0,84.0,Canoeing
6359,"Francis ""Frank"" Amyot",31.0,188.0,84.0,Canoeing
6360,Hassan Amzile,28.0,183.0,64.0,Boxing
6361,Vasilena Gerginova Amzina (Stefanova-),30.0,169.0,53.0,Athletics
6362,Vasilena Gerginova Amzina (Stefanova-),30.0,169.0,53.0,Athletics
6363,An Ba-Ul,22.0,169.0,66.0,Judo
6364,An Byeong-Geun,22.0,172.0,78.0,Judo
6365,An Byeong-Geun,26.0,172.0,78.0,Judo
6366,An Byeong-Gyun,21.0,178.0,64.0,Shooting
6367,An Byeong-Hun,24.0,186.0,95.0,Golf
6368,An Byeong-Hun,24.0,170.0,60.0,Cycling
6369,An Byeong-Hun,24.0,170.0,60.0,Cycling
6370,An Byeong-Seok,,180.0,,Basketball
6371,An Byeong-Seok,,180.0,,Basketball
6372,An Chang-Rim,22.0,170.0,73.0,Judo
6373,An Cheon-Yeong,24.0,163.0,57.0,Wrestling
6374,An Cheon-Yeong,28.0,163.0,57.0,Wrestling
6375,An Dae-Hyeon,25.0,166.0,67.0,Wrestling
6376,An Dal-Ho,21.0,183.0,75.0,Boxing
6377,An Dandara,24.0,,,Sailing
6378,An Deok-Gi,24.0,173.0,58.0,Equestrianism
6379,An Deok-Gi,24.0,173.0,58.0,Equestrianism
6380,An Gil-Wan,27.0,174.0,74.0,Football
6381,An Gyeong-Ja,18.0,169.0,59.0,Volleyball
6382,An Hae-Eun,21.0,159.0,48.0,Rowing
6383,An Han-Bong,23.0,163.0,62.0,Wrestling
6384,An Han-Yeong,28.0,165.0,57.0,Wrestling
6385,An Hui-Bong,23.0,188.0,100.0,Baseball
6386,An Hyo-Ju,28.0,168.0,54.0,Hockey
6387,An Jae-Hyeong,23.0,183.0,74.0,Table Tennis
6388,An Jae-Song,26.0,161.0,63.0,Shooting
6389,An Jae-Song,30.0,161.0,63.0,Shooting
6390,An Jae-Song,34.0,161.0,63.0,Shooting
6391,An Jae-Won,24.0,162.0,57.0,Wrestling
6392,An Jeong-Geun,39.0,174.0,72.0,Shooting
6393,An Jeong-Hwa,27.0,162.0,62.0,Handball
6394,An Ji-Min,17.0,163.0,52.0,Speed Skating
6395,An Jin-Su,22.0,185.0,83.0,Handball
6396,An Jong-Deuk,22.0,183.0,79.0,Rowing
6397,An Kum-Ae,28.0,160.0,52.0,Judo
6398,An Kum-Ae,32.0,160.0,52.0,Judo
6399,An Myong-Hwa,17.0,,,Gymnastics
6400,An Myong-Hwa,17.0,,,Gymnastics
6401,An Myong-Hwa,17.0,,,Gymnastics
6402,An Myong-Hwa,17.0,,,Gymnastics
6403,An Myong-Hwa,17.0,,,Gymnastics
6404,An Myong-Hwa,17.0,,,Gymnastics
6405,An Sang-Mi,18.0,155.0,48.0,Short Track Speed Skating
6406,An Se-Hyeon,20.0,168.0,57.0,Swimming
6407,An Se-Hyeon,20.0,168.0,57.0,Swimming
6408,An Se-Uk,28.0,168.0,69.0,Football
6409,An Sen-Za,18.0,,,Speed Skating
6410,An Seon-Mi,23.0,175.0,62.0,Basketball
6411,An Seul-Ki,24.0,161.0,46.0,Athletics
6412,An Su-Gyeong,17.0,160.0,65.0,Shooting
6413,An Su-Gyeong,17.0,160.0,65.0,Shooting
6414,An Su-Gyeong,21.0,160.0,65.0,Shooting
6415,An U-Hyeok,24.0,178.0,74.0,Cycling
6416,An Ung-Nam,28.0,183.0,93.0,Judo
6417,Viktor An,16.0,170.0,65.0,Short Track Speed Skating
6418,Viktor An,16.0,170.0,65.0,Short Track Speed Skating
6419,Viktor An,20.0,170.0,65.0,Short Track Speed Skating
6420,Viktor An,20.0,170.0,65.0,Short Track Speed Skating
6421,Viktor An,20.0,170.0,65.0,Short Track Speed Skating
6422,Viktor An,20.0,170.0,65.0,Short Track Speed Skating
6423,Viktor An,28.0,170.0,65.0,Short Track Speed Skating
6424,Viktor An,28.0,170.0,65.0,Short Track Speed Skating
6425,Viktor An,28.0,170.0,65.0,Short Track Speed Skating
6426,Viktor An,28.0,170.0,65.0,Short Track Speed Skating
6427,An Weijiang,22.0,178.0,72.0,Speed Skating
6428,An Weijiang,22.0,178.0,72.0,Speed Skating
6429,An Yeong-Han,30.0,,,Athletics
6430,An Yeong-Sik,,,,Basketball
6431,An Yeong-Su,20.0,174.0,70.0,Boxing
6432,An Yong-Gwon,21.0,188.0,138.0,Weightlifting
6433,An Yulong,19.0,173.0,70.0,Short Track Speed Skating
6434,An Yulong,19.0,173.0,70.0,Short Track Speed Skating
6435,An Yulong,19.0,173.0,70.0,Short Track Speed Skating
6436,An Yulong,23.0,173.0,70.0,Short Track Speed Skating
6437,An Zhongxin,23.0,170.0,65.0,Softball
6438,An Zhongxin,27.0,170.0,65.0,Softball
6439,Ana Flvia Chritaro Daniel Sanglard,22.0,187.0,73.0,Volleyball
6440,Ana Flvia Chritaro Daniel Sanglard,26.0,187.0,73.0,Volleyball
6441,Ana Lcia de Camargo Barros,22.0,176.0,71.0,Volleyball
6442,Ana Lcia de Camargo Barros,26.0,176.0,71.0,Volleyball
6443,Ana Paula Rodrigues-Belo,20.0,172.0,67.0,Handball
6444,Ana Paula Rodrigues-Belo,24.0,172.0,67.0,Handball
6445,Ana Paula Rodrigues-Belo,28.0,172.0,67.0,Handball
6446,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),20.0,183.0,68.0,Volleyball
6447,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),24.0,183.0,68.0,Volleyball
6448,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),32.0,183.0,68.0,Beach Volleyball
6449,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),36.0,183.0,68.0,Beach Volleyball
6450,Phara Anacharsis,24.0,177.0,58.0,Athletics
6451,Phara Anacharsis,28.0,177.0,58.0,Athletics
6452,Phara Anacharsis,32.0,177.0,58.0,Athletics
6453,Phara Anacharsis,32.0,177.0,58.0,Athletics
6454,Tnia Anacleto Grgorio,24.0,165.0,59.0,Swimming
6455,Nikolaos Anagnostopoulos,,,,Weightlifting
6456,Nikolaos Anagnostopoulos,,,,Athletics
6457,Ioanna Anagnostopoulou,19.0,181.0,58.0,Rhythmic Gymnastics
6458,Khrysoula Anagnostopoulou,24.0,175.0,85.0,Athletics
6459,Gerasimos Anagnostou,,,,Shooting
6460,Yasemin Ecem Anagz,17.0,165.0,66.0,Archery
6461,Takamasa Anai,27.0,187.0,100.0,Judo
6462,Jimmy Anak Ahar,22.0,173.0,65.0,Athletics
6463,Galina Yakhorova Anakhrieva,21.0,185.0,84.0,Rowing
6464,Galina Yakhorova Anakhrieva,25.0,185.0,84.0,Rowing
6465,"Douglas Thomas ""Doug"" Anakin",33.0,,,Luge
6466,"Douglas Thomas ""Doug"" Anakin",33.0,,,Bobsleigh
6467,Tony Analau,27.0,,62.0,Weightlifting
6468,Lolita Volodymyrivna Ananasova,24.0,169.0,52.0,Synchronized Swimming
6469,Lolita Volodymyrivna Ananasova,24.0,169.0,52.0,Synchronized Swimming
6470,Zoya Sergeyevna Ananchenko,19.0,165.0,67.0,Canoeing
6471,Zoya Sergeyevna Ananchenko,19.0,165.0,67.0,Canoeing
6472,Kandiah Anandarajah,25.0,,,Hockey
6473,Anis Viktorovich Ananenko,26.0,176.0,65.0,Athletics
6474,Borislav Ananiev,20.0,185.0,80.0,Canoeing
6475,Borislav Ananiev,20.0,185.0,80.0,Canoeing
6476,Borislav Ananiev,24.0,185.0,80.0,Canoeing
6477,Yekaterina Igorevna Ananina,18.0,172.0,62.0,Ice Hockey
6478,Lyudmila Arkadyevna Ananko,19.0,163.0,55.0,Biathlon
6479,Lyudmila Arkadyevna Ananko,23.0,163.0,55.0,Biathlon
6480,Lyudmila Arkadyevna Ananko,23.0,163.0,55.0,Biathlon
6481,Lyudmila Arkadyevna Ananko,23.0,163.0,55.0,Biathlon
6482,Tatyana Vasilyevna Ananko,16.0,171.0,52.0,Rhythmic Gymnastics
6483,Mohsen Muhammad Abdul Mohsen Anany Youssef Mustapha,23.0,187.0,113.0,Athletics
6484,Akhmed Anarbayev,20.0,178.0,65.0,Swimming
6485,Omar Anas,,184.0,82.0,Shooting
6486,Omar Anas,,184.0,82.0,Shooting
6487,Omar Anas,,184.0,82.0,Shooting
6488,Yuliya Igorevna Anashkina,25.0,172.0,70.0,Luge
6489,Mikhailis Anastasakis,21.0,183.0,92.0,Athletics
6490,Mircea Anastasescu,21.0,178.0,75.0,Canoeing
6491,Mircea Anastasescu,25.0,178.0,75.0,Canoeing
6492,Mircea Anastasescu,29.0,178.0,75.0,Canoeing
6493,"Lawrence Joseph ""Larry"" Anastasi",30.0,185.0,77.0,Fencing
6494,"Lawrence Joseph ""Larry"" Anastasi",30.0,185.0,77.0,Fencing
6495,"Lawrence Joseph ""Larry"" Anastasi",34.0,185.0,77.0,Fencing
6496,"Lawrence Joseph ""Larry"" Anastasi",34.0,185.0,77.0,Fencing
6497,Flavio Anastasia,23.0,188.0,81.0,Cycling
6498,Georgios Anastasiadis,,,,Athletics
6499,Georgios Anastasiadis,,,,Athletics
6500,"Nikolaos ""Nikos"" Anastasiadis",21.0,,,Cross Country Skiing
6501,"Nikolaos ""Nikos"" Anastasiadis",21.0,,,Cross Country Skiing
6502,"Nikolaos ""Nikos"" Anastasiadis",25.0,,,Cross Country Skiing
6503,"Nikolaos ""Nikos"" Anastasiadis",25.0,,,Biathlon
6504,"Nikolaos ""Nikos"" Anastasiadis",25.0,,,Cross Country Skiing
6505,"Nikolaos ""Nikos"" Anastasiadis",25.0,,,Cross Country Skiing
6506,"Nikolaos ""Nikos"" Anastasiadis",25.0,,,Cross Country Skiing
6507,"Nikolaos ""Nikos"" Anastasiadis",27.0,,,Cross Country Skiing
6508,"Nikolaos ""Nikos"" Anastasiadis",27.0,,,Cross Country Skiing
6509,"Nikolaos ""Nikos"" Anastasiadis",27.0,,,Cross Country Skiing
6510,Katerina Anastasiou,25.0,,,Cross Country Skiing
6511,"Konstantinos ""Kostas"" Anastasiou",21.0,181.0,71.0,Athletics
6512,Savina Aglaia Anastasiou,18.0,164.0,53.0,Synchronized Swimming
6513,Themistoklis Anastasoglou,,,,Gymnastics
6514,Sotirios Anastasopoulos,,,,Athletics
6515,Sotirios Anastasopoulos,,,,Athletics
6516,Asya Anastasova,22.0,163.0,51.0,Synchronized Swimming
6517,Svetlana Anastasovski-Obuina,19.0,176.0,65.0,Handball
6518,Svetlana Anastasovski-Obuina,23.0,176.0,65.0,Handball
6519,Svetlana Anastasovski-Obuina,27.0,176.0,65.0,Handball
6520,Virginia Anchestegui Rabasa,15.0,168.0,55.0,Swimming
6521,Virginia Anchestegui Rabasa,15.0,168.0,55.0,Swimming
6522,Xavier Anchetti,34.0,168.0,,Fencing
6523,Xavier Anchetti,34.0,168.0,,Fencing
6524,Xavier Anchetti,34.0,168.0,,Fencing
6525,Anton Pavlovich Anchin,22.0,187.0,68.0,Swimming
6526,Jos Andrs Anchondo Garca,25.0,185.0,75.0,Archery
6527,Jos Andrs Anchondo Garca,25.0,185.0,75.0,Archery
6528,Jos Andrs Anchondo Garca,29.0,185.0,75.0,Archery
6529,Jos Andrs Anchondo Garca,29.0,185.0,75.0,Archery
6530,Jos Andrs Anchondo Garca,33.0,185.0,75.0,Archery
6531,Rafael Domingo Anchundia Delgado,22.0,160.0,54.0,Boxing
6532,Roger Anciaux,28.0,,,Sailing
6533,Mario Ani,16.0,195.0,84.0,Tennis
6534,Mario Ani,20.0,195.0,84.0,Tennis
6535,Mario Ani,20.0,195.0,84.0,Tennis
6536,Osvaldo A. Ancinas,25.0,,,Alpine Skiing
6537,Osvaldo A. Ancinas,25.0,,,Alpine Skiing
6538,Osvaldo A. Ancinas,25.0,,,Alpine Skiing
6539,Osvaldo A. Ancinas,29.0,,,Alpine Skiing
6540,Osvaldo A. Ancinas,29.0,,,Alpine Skiing
6541,"Julius Theodoor ""Jules"" Ancion",27.0,,,Hockey
6542,Zygmunt Jzef Anczok,26.0,178.0,77.0,Football
6543,Kenneth Andam,24.0,172.0,79.0,Athletics
6544,Christophe Andanson,23.0,187.0,90.0,Wrestling
6545,Christophe Andanson,23.0,187.0,90.0,Wrestling
6546,Leopoldo Jos Andara Gonzlez,22.0,179.0,66.0,Swimming
6547,Leopoldo Jos Andara Gonzlez,22.0,179.0,66.0,Swimming
6548,Martin Ande,20.0,170.0,57.0,Athletics
6549,Anthony Andeh,19.0,175.0,57.0,Boxing
6550,Olaf van Andel,24.0,193.0,90.0,Rowing
6551,William Peter Andelfinger,23.0,168.0,,Gymnastics
6552,William Peter Andelfinger,23.0,168.0,,Gymnastics
6553,William Peter Andelfinger,23.0,168.0,,Gymnastics
6554,Jan Andenne,,,,Art Competitions
6555,Ragnhild Andens,22.0,174.0,60.0,Fencing
6556,Ragnhild Andens,22.0,174.0,60.0,Fencing
6557,milie Andol,28.0,170.0,97.0,Judo
6558,Olle Henrik Martin Anderberg,28.0,,,Wrestling
6559,Olle Henrik Martin Anderberg,32.0,,,Wrestling
6560,Olle Henrik Martin Anderberg,37.0,,,Wrestling
6561,Olle Henrik Martin Anderberg,37.0,,,Wrestling
6562,Angela Rosa Anderes,16.0,,,Figure Skating
6563,Thomas Andergassen,24.0,166.0,62.0,Gymnastics
6564,Thomas Andergassen,24.0,166.0,62.0,Gymnastics
6565,Thomas Andergassen,24.0,166.0,62.0,Gymnastics
6566,Thomas Andergassen,24.0,166.0,62.0,Gymnastics
6567,Thomas Andergassen,24.0,166.0,62.0,Gymnastics
6568,Thomas Andergassen,28.0,166.0,62.0,Gymnastics
6569,Thomas Andergassen,28.0,166.0,62.0,Gymnastics
6570,Thomas Andergassen,28.0,166.0,62.0,Gymnastics
6571,Thomas Andergassen,28.0,166.0,62.0,Gymnastics
6572,Thomas Andergassen,28.0,166.0,62.0,Gymnastics
6573,"Stefan ""Steve"" Anderhub",27.0,187.0,104.0,Bobsleigh
6574,"Stefan ""Steve"" Anderhub",31.0,187.0,104.0,Bobsleigh
6575,"Stefan ""Steve"" Anderhub",31.0,187.0,104.0,Bobsleigh
6576,Gnter Anderl,21.0,182.0,65.0,Figure Skating
6577,Gnter Anderl,25.0,182.0,65.0,Figure Skating
6578,Alois Anderle,30.0,,,Swimming
6579,Alois Anderle,30.0,,,Swimming
6580,Nino Anderlini,25.0,,,Cross Country Skiing
6581,Bernd Anders,26.0,189.0,90.0,Boxing
6582,"Elizabeth Rambo ""Beth"" Anders",32.0,174.0,73.0,Hockey
6583,Birk Anders,20.0,185.0,75.0,Biathlon
6584,Helga-Beate Anders-Gummelt,24.0,169.0,53.0,Athletics
6585,Helga-Beate Anders-Gummelt,28.0,169.0,53.0,Athletics
6586,Helga-Beate Anders-Gummelt,32.0,169.0,53.0,Athletics
6587,Aage Jrgen Christian Andersen,22.0,,,Football
6588,Peter Johan Albert Antomius Andersen,29.0,,,Athletics
6589,Peter Johan Albert Antomius Andersen,29.0,,,Athletics
6590,Peter Johan Albert Antomius Andersen,29.0,,,Athletics
6591,Alf Steen Andersen,21.0,,,Ski Jumping
6592,Anders Peter Andersen,26.0,,70.0,Wrestling
6593,Anders Peter Andersen,30.0,,70.0,Wrestling
6594,Anders Jakob Hartington Andersen,25.0,164.0,51.0,Athletics
6595,Anders Jakob Hartington Andersen,29.0,164.0,51.0,Athletics
6596,Anette Ree Andersen,24.0,,,Sailing
6597,Anja Jul Andersen,27.0,178.0,,Handball
6598,Anne Dsane Andersen,23.0,183.0,86.0,Rowing
6599,Anne Nymark Andersen (-Rylandsholm),23.0,168.0,56.0,Football
6600,Anton Kristian Andersen,39.0,,,Shooting
6601,Anton Kristian Andersen,39.0,,,Shooting
6602,Anton Kristian Andersen,39.0,,,Shooting
6603,Anton Kristian Andersen,39.0,,,Shooting
6604,Arne Johan Andersen,20.0,,,Football
6605,Arne Andersen,28.0,185.0,82.0,Handball
6606,Axel Sigurd Andersen,20.0,,,Gymnastics
6607,Axel Sigurd Andersen,20.0,,,Gymnastics
6608,Benny Fomsgaard Andersen,29.0,,,Sailing
6609,Bernhard Vilhelm Andersen,28.0,,,Football
6610,Bjrn Andersen,29.0,175.0,71.0,Athletics
6611,Brge Kaas Andersen (-Kaas-Andersen),23.0,186.0,83.0,Rowing
6612,Camilla Rseler Andersen,23.0,169.0,65.0,Handball
6613,Camilla Rseler Andersen,27.0,169.0,65.0,Handball
6614,Carl Andersen,27.0,,,Gymnastics
6615,Carl Albert Andersen,23.0,,,Athletics
6616,Carl Albert Andersen,23.0,,,Athletics
6617,Carl Albert Andersen,29.0,,,Gymnastics
6618,Carl Albert Andersen,29.0,,,Gymnastics
6619,Carl Albert Andersen,31.0,,,Gymnastics
6620,Carl C. Andersen,,,,Gymnastics
6621,Carl Rudolf Svend Andersen,20.0,,,Gymnastics
6622,Carl-Ebbe Andersen,19.0,,,Rowing
6623,Cato Hamre Andersen,24.0,183.0,80.0,Ice Hockey
6624,Cato Tom Andersen,20.0,180.0,86.0,Ice Hockey
6625,Cato Tom Andersen,26.0,180.0,86.0,Ice Hockey
6626,Jens Christian Ludvig Pedersen (Kristian) Andersen (Bt),23.0,,,Shooting
6627,Jens Christian Ludvig Pedersen (Kristian) Andersen (Bt),23.0,,,Shooting
6628,Christian Foget Andersen,25.0,,,Cycling
6629,David Emil Andersen,24.0,211.0,102.0,Basketball
6630,David Emil Andersen,28.0,211.0,102.0,Basketball
6631,David Emil Andersen,32.0,211.0,102.0,Basketball
6632,David Emil Andersen,36.0,211.0,102.0,Basketball
6633,Dennis Dengs Andersen,26.0,175.0,70.0,Sailing
6634,Erik Eloe Andersen,21.0,,,Cycling
6635,Erik Thorvald Andersen,29.0,,,Fencing
6636,Erling Norman Andersen,26.0,,,Cross Country Skiing
6637,Erling Andersen,23.0,182.0,65.0,Athletics
6638,Erling Andersen,23.0,182.0,65.0,Athletics
6639,Erling Andersen,27.0,182.0,65.0,Athletics
6640,Erling Andersen,27.0,182.0,65.0,Athletics
6641,Espen Andersen,22.0,179.0,70.0,Nordic Combined
6642,Johan Frederik Kobberup Andersen,28.0,,,Canoeing
6643,Frida Andersn,26.0,164.0,67.0,Equestrianism
6644,Frida Andersn,26.0,164.0,67.0,Equestrianism
6645,Frithjof Andersen,27.0,,,Wrestling
6646,Fritiof Normann Andersen,21.0,,,Athletics
6647,Fritiof Normann Andersen,21.0,,,Athletics
6648,Geir Andersen,19.0,175.0,75.0,Nordic Combined
6649,Georg Arnfinn Andersen,25.0,190.0,112.0,Athletics
6650,Gjert Andersen,20.0,174.0,72.0,Nordic Combined
6651,Gjert Andersen,24.0,174.0,72.0,Nordic Combined
6652,"Greta Marie Andersen (-Sonnichsen, -Veress)",21.0,,,Swimming
6653,"Greta Marie Andersen (-Sonnichsen, -Veress)",21.0,,,Swimming
6654,"Greta Marie Andersen (-Sonnichsen, -Veress)",21.0,,,Swimming
6655,"Greta Marie Andersen (-Sonnichsen, -Veress)",25.0,,,Swimming
6656,"Greta Marie Andersen (-Sonnichsen, -Veress)",25.0,,,Swimming
6657,"Greta Marie Andersen (-Sonnichsen, -Veress)",25.0,,,Swimming
6658,Gunnar Tycho Langhof Andersen,21.0,168.0,,Cycling
6659,Gunnar Andersen,22.0,,,Football
6660,Gunnar Andersen,30.0,,,Football
6661,Hans Christian Andersen,38.0,,,Equestrianism
6662,Hans Christian Andersen,38.0,,,Equestrianism
6663,Hans Christian Andersen,42.0,,,Equestrianism
6664,Hans Christian Andersen,42.0,,,Equestrianism
6665,Henrik Andersen,25.0,,75.0,Weightlifting
6666,Henrik Steen Andersen,23.0,193.0,95.0,Swimming
6667,Henrik Steen Andersen,23.0,193.0,95.0,Swimming
6668,Henry Anders Peter Brask Andersen,23.0,,,Cycling
6669,Henry Anders Peter Brask Andersen,23.0,,,Cycling
6670,Herluf Juhl Andersen,40.0,177.0,,Archery
6671,Herman Viktor Gunder Andersen,19.0,,,Wrestling
6672,Herman Viktor Gunder Andersen,23.0,,,Wrestling
6673,Hjalmar Johan Andersen,24.0,,,Speed Skating
6674,Hjalmar Johan Andersen,28.0,,,Speed Skating
6675,Hjalmar Johan Andersen,28.0,,,Speed Skating
6676,Hjalmar Johan Andersen,28.0,,,Speed Skating
6677,Hjalmar Johan Andersen,32.0,,,Speed Skating
6678,Hjalmar Johan Andersen,32.0,,,Speed Skating
6679,Hjalmart Nrregaard Andersen (-Eering),22.0,,,Gymnastics
6680,Ida Kathrine Andersen (-Berthet),24.0,168.0,57.0,Sailing
6681,Ida Kathrine Andersen (-Berthet),28.0,168.0,57.0,Sailing
6682,Inge Andersen (-Jensen),16.0,162.0,53.0,Swimming
6683,Jens Jacob Andersen,36.0,,,Sailing
6684,Jan Eli Andersen,30.0,,,Sailing
6685,Jannik Madum Andersen,20.0,193.0,83.0,Rowing
6686,Jens Christian Andersen,27.0,,,Boxing
6687,Jette Andersen (-Ingstrup),19.0,167.0,54.0,Athletics
6688,Jim Ronny Andersen,29.0,177.0,78.0,Badminton
6689,Johan Vilhelm Andersen,32.0,,,Art Competitions
6690,Einar Harry Johannes Andersen,23.0,168.0,53.0,Athletics
6691,Einar Harry Johannes Andersen,23.0,168.0,53.0,Athletics
6692,Jonas Solberg Andersen,28.0,184.0,85.0,Ice Hockey
6693,"Georg ""Jonny"" Andersen",24.0,,,Wrestling
6694,Judith Solveig Seitzberg Andersen (-Lyster),24.0,184.0,73.0,Rowing
6695,Jrgen Marius Andersen,26.0,,,Gymnastics
6696,Jrgen Marius Andersen,34.0,,,Gymnastics
6697,Jrgen Wrnding Andersen,26.0,170.0,75.0,Canoeing
6698,Jrgen Wrnding Andersen,30.0,170.0,75.0,Canoeing
6699,Kaj Andersen,28.0,185.0,108.0,Athletics
6700,"Karen Margrete Andersen (Friis-, -Jrgensen)",19.0,,,Diving
6701,Keld Jul Andersen,26.0,186.0,79.0,Handball
6702,Kjerstin Andersen,29.0,179.0,82.0,Handball
6703,Knud Erik Andersen,26.0,,,Cycling
6704,Knud Erik Andersen,26.0,,,Cycling
6705,Knud Erik Andersen,30.0,,,Cycling
6706,Kristine Andersen,28.0,172.0,72.0,Handball
6707,Lars Hkon Bakkehaugen Andersen,20.0,181.0,95.0,Ice Hockey
6708,Leif Ragnar Andersen,16.0,,,Rowing
6709,"Else Lilly ""Lilli"" Andersen (-Svanberg)",17.0,,,Swimming
6710,"Else Lilly ""Lilli"" Andersen (-Svanberg)",17.0,,,Swimming
6711,Linda Widwey Andersen (-Cerup-Simonsen),23.0,169.0,64.0,Sailing
6712,Linda Widwey Andersen (-Cerup-Simonsen),27.0,169.0,64.0,Sailing
6713,Mads Christian Kruse Andersen,30.0,187.0,75.0,Rowing
6714,Peter Marius Andersen,23.0,,,Football
6715,Mette Andersen,30.0,183.0,68.0,Cycling
6716,Morgan Andersen,21.0,177.0,80.0,Ice Hockey
6717,Morgan Andersen,25.0,177.0,80.0,Ice Hockey
6718,Morgan Andersen,27.0,177.0,80.0,Ice Hockey
6719,Niels Andersen,40.0,,,Shooting
6720,Niels Andersen,40.0,,,Shooting
6721,Niels Andersen,44.0,,,Shooting
6722,Niels Andersen,44.0,,,Shooting
6723,Nils Henry Andersen,22.0,178.0,70.0,Athletics
6724,Nina Nymark Andersen (-Jakobsen),23.0,173.0,60.0,Football
6725,Ove Andersen,28.0,178.0,70.0,Athletics
6726,Peter Frank Andersen,22.0,,,Football
6727,Peter Riis Andersen,24.0,176.0,67.0,Cycling
6728,Peter Villemoes Andersen,28.0,,,Gymnastics
6729,Petter Andersen,28.0,172.0,70.0,Speed Skating
6730,Petter Andersen,28.0,172.0,70.0,Speed Skating
6731,Petter Andersen,32.0,172.0,70.0,Speed Skating
6732,Petter Andersen,32.0,172.0,70.0,Speed Skating
6733,"Paul Kuhlman ""Poul"" Andersen",30.0,173.0,73.0,Football
6734,Poul Kappel Andersen,24.0,,,Football
6735,Reidar Andersen,24.0,180.0,,Ski Jumping
6736,Hugo Ricardo Andersen,24.0,198.0,140.0,Judo
6737,Rolf-Peder Hermann Andersen,27.0,181.0,70.0,Rowing
